"","Car_id","Date","Gender","Annual.Income","Company","Model","Engine","Transmission","Color","Price","Body.Style","Dealer_Region"
"17089","C_CND_017089","8/26/2023","Male",575000,"Chevrolet","Cavalier","Overhead Camshaft","Manual","Pale White",28000,"SUV","Austin"
"17090","C_CND_017090","8/26/2023","Female",770000,"Chevrolet","Metro","DoubleÂ Overhead Camshaft","Auto","Pale White",12000,"Passenger","Middletown"
"17091","C_CND_017091","8/26/2023","Male",13500,"Chevrolet","Prizm","DoubleÂ Overhead Camshaft","Auto","Red",25000,"SUV","Pasco"
"17092","C_CND_017092","8/26/2023","Male",980000,"Mercedes-B","M-Class","DoubleÂ Overhead Camshaft","Auto","Black",18000,"SUV","Janesville"
"17093","C_CND_017093","8/26/2023","Male",1082000,"Dodge","Intrepid","Overhead Camshaft","Manual","Black",11200,"Sedan","Austin"
"17094","C_CND_017094","8/26/2023","Male",13500,"Hyundai","Elantra","Overhead Camshaft","Manual","Pale White",26000,"Sedan","Middletown"
"17095","C_CND_017095","8/26/2023","Male",1210000,"Mitsubishi","Diamante","Overhead Camshaft","Manual","Red",19000,"Hatchback","Aurora"
"17096","C_CND_017096","8/26/2023","Male",13500,"Lexus","GS400","DoubleÂ Overhead Camshaft","Auto","Pale White",31000,"Hatchback","Greenville"
"17097","C_CND_017097","8/26/2023","Male",880000,"Porsche","Carrera Cabrio","DoubleÂ Overhead Camshaft","Auto","Pale White",32000,"Passenger","Pasco"
"17098","C_CND_017098","8/26/2023","Female",1340000,"Dodge","Ram Van","DoubleÂ Overhead Camshaft","Auto","Red",31000,"Hatchback","Janesville"
"17099","C_CND_017099","8/26/2023","Male",335000,"Mercury","Sable","Overhead Camshaft","Manual","Red",61000,"Sedan","Scottsdale"
"17100","C_CND_017100","8/26/2023","Male",1260000,"Toyota","Land Cruiser","DoubleÂ Overhead Camshaft","Auto","Black",21000,"SUV","Austin"
"17101","C_CND_017101","8/26/2023","Male",1400000,"Mercury","Villager","Overhead Camshaft","Manual","Pale White",14000,"Passenger","Middletown"
"17102","C_CND_017102","8/26/2023","Male",995000,"Nissan","Frontier","DoubleÂ Overhead Camshaft","Auto","Pale White",18000,"Hatchback","Aurora"
"17103","C_CND_017103","8/26/2023","Male",13500,"Acura","RL","Overhead Camshaft","Manual","Red",17000,"SUV","Greenville"
"17104","C_CND_017104","8/26/2023","Male",1965000,"Toyota","Tacoma","DoubleÂ Overhead Camshaft","Auto","Pale White",53500,"SUV","Aurora"
"17105","C_CND_017105","8/26/2023","Male",1380000,"BMW","528i","Overhead Camshaft","Manual","Black",21000,"SUV","Janesville"
"17106","C_CND_017106","8/26/2023","Male",1220000,"Cadillac","Escalade","DoubleÂ Overhead Camshaft","Auto","Black",28000,"Sedan","Scottsdale"
"17107","C_CND_017107","8/26/2023","Male",785000,"Oldsmobile","Silhouette","DoubleÂ Overhead Camshaft","Auto","Black",60000,"Sedan","Austin"
"17108","C_CND_017108","8/26/2023","Female",810000,"Hyundai","Sonata","Overhead Camshaft","Manual","Red",21000,"SUV","Janesville"
"17109","C_CND_017109","8/26/2023","Male",1365000,"Chevrolet","Prizm","Overhead Camshaft","Manual","Pale White",21500,"SUV","Middletown"
"17110","C_CND_017110","8/26/2023","Male",962000,"Mercury","Grand Marquis","DoubleÂ Overhead Camshaft","Auto","Black",9000,"SUV","Austin"
"17111","C_CND_017111","8/26/2023","Male",1350000,"Mercedes-B","SL-Class","Overhead Camshaft","Manual","Pale White",26001,"SUV","Greenville"
"17112","C_CND_017112","8/26/2023","Male",450000,"Nissan","Quest","Overhead Camshaft","Manual","Black",19000,"SUV","Scottsdale"
"17113","C_CND_017113","8/26/2023","Male",2100000,"Porsche","Carrera Coupe","DoubleÂ Overhead Camshaft","Auto","Red",22001,"SUV","Pasco"
"17114","C_CND_017114","8/26/2023","Female",697500,"Oldsmobile","Silhouette","DoubleÂ Overhead Camshaft","Auto","Red",12500,"Sedan","Middletown"
"17115","C_CND_017115","8/26/2023","Male",1400000,"Toyota","RAV4","Overhead Camshaft","Manual","Pale White",22000,"Hatchback","Aurora"
"17116","C_CND_017116","8/26/2023","Male",455000,"Dodge","Durango","DoubleÂ Overhead Camshaft","Auto","Pale White",10000,"SUV","Greenville"
"17117","C_CND_017117","8/26/2023","Female",465000,"Lincoln","Continental","Overhead Camshaft","Manual","Black",42000,"Passenger","Pasco"
"17118","C_CND_017118","8/26/2023","Female",13500,"Mitsubishi","Diamante","DoubleÂ Overhead Camshaft","Auto","Black",18000,"Hatchback","Janesville"
"17119","C_CND_017119","8/26/2023","Female",1010000,"Toyota","Celica","DoubleÂ Overhead Camshaft","Auto","Pale White",25000,"SUV","Scottsdale"
"17120","C_CND_017120","8/26/2023","Male",487500,"Oldsmobile","Silhouette","Overhead Camshaft","Manual","Red",25500,"Sedan","Austin"
"17121","C_CND_017121","8/26/2023","Male",459000,"Toyota","Celica","Overhead Camshaft","Manual","Pale White",14000,"SUV","Middletown"
"17122","C_CND_017122","8/26/2023","Male",395000,"Chevrolet","Camaro","DoubleÂ Overhead Camshaft","Auto","Black",41001,"Sedan","Aurora"
"17123","C_CND_017123","8/26/2023","Male",560000,"Ford","Taurus","Overhead Camshaft","Manual","Red",22001,"SUV","Greenville"
"17124","C_CND_017124","8/26/2023","Female",2027500,"Oldsmobile","Aurora","Overhead Camshaft","Manual","Red",34751,"Passenger","Pasco"
"17125","C_CND_017125","8/26/2023","Male",735000,"Ford","Ranger","Overhead Camshaft","Manual","Black",18001,"SUV","Janesville"
"17126","C_CND_017126","8/26/2023","Male",2720000,"Mercury","Cougar","DoubleÂ Overhead Camshaft","Auto","Black",33001,"Hatchback","Scottsdale"
"17127","C_CND_017127","8/26/2023","Female",13500,"Chevrolet","Lumina","Overhead Camshaft","Manual","Black",42001,"Passenger","Austin"
"17128","C_CND_017128","8/26/2023","Male",400000,"Porsche","Carrera Coupe","DoubleÂ Overhead Camshaft","Auto","Red",22000,"SUV","Austin"
"17129","C_CND_017129","8/26/2023","Male",370500,"Audi","A6","Overhead Camshaft","Manual","Pale White",13501,"SUV","Scottsdale"
"17130","C_CND_017130","8/26/2023","Male",5046000,"Cadillac","Eldorado","Overhead Camshaft","Manual","Black",85601,"Passenger","Austin"
"17131","C_CND_017131","8/27/2023","Male",1225000,"Oldsmobile","Bravada","Overhead Camshaft","Manual","Black",36501,"Hatchback","Janesville"
"17132","C_CND_017132","8/27/2023","Female",911000,"Saturn","SW","DoubleÂ Overhead Camshaft","Auto","Red",25001,"Passenger","Scottsdale"
"17133","C_CND_017133","8/27/2023","Male",986000,"Oldsmobile","Bravada","Overhead Camshaft","Manual","Black",18001,"Hatchback","Austin"
"17134","C_CND_017134","8/27/2023","Male",1180000,"Mitsubishi","Montero Sport","DoubleÂ Overhead Camshaft","Auto","Red",39000,"SUV","Aurora"
"17135","C_CND_017135","8/27/2023","Male",13500,"BMW","328i","Overhead Camshaft","Manual","Black",69001,"Sedan","Aurora"
"17136","C_CND_017136","8/27/2023","Female",1125000,"Plymouth","Neon","DoubleÂ Overhead Camshaft","Auto","Pale White",27501,"SUV","Greenville"
"17137","C_CND_017137","8/27/2023","Male",1510000,"Jeep","Cherokee","DoubleÂ Overhead Camshaft","Auto","Pale White",36001,"Sedan","Pasco"
"17138","C_CND_017138","8/27/2023","Male",13500,"Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White",14001,"Sedan","Janesville"
"17139","C_CND_017139","8/27/2023","Male",990000,"Volkswagen","Passat","DoubleÂ Overhead Camshaft","Auto","Black",9001,"Hatchback","Scottsdale"
"17140","C_CND_017140","8/27/2023","Male",490000,"Nissan","Frontier","Overhead Camshaft","Manual","Pale White",12001,"Hatchback","Austin"
"17141","C_CND_017141","8/27/2023","Male",1875000,"Ford","Windstar","DoubleÂ Overhead Camshaft","Auto","Red",31501,"Sedan","Middletown"
"17142","C_CND_017142","8/27/2023","Male",760000,"Dodge","Ram Pickup","Overhead Camshaft","Manual","Black",19000,"SUV","Greenville"
"17143","C_CND_017143","8/27/2023","Male",1610000,"Plymouth","Neon","Overhead Camshaft","Manual","Black",29001,"SUV","Greenville"
"17144","C_CND_017144","8/27/2023","Male",13500,"Nissan","Xterra","DoubleÂ Overhead Camshaft","Auto","Black",9001,"Passenger","Pasco"
"17145","C_CND_017145","8/27/2023","Male",350000,"Chevrolet","Prizm","Overhead Camshaft","Manual","Black",44001,"SUV","Greenville"
"17146","C_CND_017146","8/27/2023","Male",495000,"Chrysler","Concorde","DoubleÂ Overhead Camshaft","Auto","Pale White",46001,"SUV","Scottsdale"
"17147","C_CND_017147","8/27/2023","Male",13500,"Volkswagen","Jetta","Overhead Camshaft","Manual","Pale White",45000,"Passenger","Austin"
"17148","C_CND_017148","8/27/2023","Female",1230000,"Oldsmobile","Bravada","DoubleÂ Overhead Camshaft","Auto","Red",19000,"Hatchback","Middletown"
"17149","C_CND_017149","8/27/2023","Male",13500,"Chrysler","LHS","DoubleÂ Overhead Camshaft","Auto","Pale White",20000,"Hatchback","Aurora"
"17150","C_CND_017150","8/27/2023","Male",644000,"Mitsubishi","Montero Sport","DoubleÂ Overhead Camshaft","Auto","Red",39001,"SUV","Austin"
"17151","C_CND_017151","8/27/2023","Male",13500,"BMW","323i","DoubleÂ Overhead Camshaft","Auto","Red",22000,"Hatchback","Pasco"
"17152","C_CND_017152","8/27/2023","Male",500000,"Subaru","Forester","Overhead Camshaft","Manual","Red",26001,"SUV","Greenville"
"17153","C_CND_017153","8/27/2023","Female",580000,"Saab","3-Sep","DoubleÂ Overhead Camshaft","Auto","Red",69000,"Sedan","Scottsdale"
"17154","C_CND_017154","8/27/2023","Male",400000,"Lincoln","Continental","Overhead Camshaft","Manual","Pale White",27000,"Passenger","Austin"
"17155","C_CND_017155","8/27/2023","Male",1410000,"Oldsmobile","Aurora","DoubleÂ Overhead Camshaft","Auto","Pale White",24000,"Passenger","Middletown"
"17156","C_CND_017156","8/27/2023","Male",940000,"Volkswagen","Golf","Overhead Camshaft","Manual","Pale White",25001,"SUV","Pasco"
"17157","C_CND_017157","8/27/2023","Female",13500,"Saturn","LS","Overhead Camshaft","Manual","Pale White",14000,"Sedan","Aurora"
"17158","C_CND_017158","8/27/2023","Male",13500,"Mercury","Mountaineer","Overhead Camshaft","Manual","Pale White",21000,"SUV","Pasco"
"17159","C_CND_017159","8/27/2023","Male",1452000,"Lexus","GS400","DoubleÂ Overhead Camshaft","Auto","Black",12200,"Hatchback","Pasco"
"17160","C_CND_017160","8/27/2023","Male",1325000,"Mitsubishi","Eclipse","Overhead Camshaft","Manual","Black",25500,"SUV","Austin"
"17161","C_CND_017161","8/27/2023","Male",1800000,"Chevrolet","Impala","DoubleÂ Overhead Camshaft","Auto","Black",21000,"Hatchback","Scottsdale"
"17162","C_CND_017162","8/27/2023","Male",1253000,"Subaru","Outback","DoubleÂ Overhead Camshaft","Auto","Pale White",19300,"SUV","Austin"
"17163","C_CND_017163","8/27/2023","Male",13500,"Jeep","Grand Cherokee","Overhead Camshaft","Manual","Black",19000,"SUV","Middletown"
"17164","C_CND_017164","8/27/2023","Male",13500,"Mercedes-B","S-Class","Overhead Camshaft","Manual","Black",85000,"SUV","Aurora"
"17165","C_CND_017165","8/27/2023","Male",13500,"Oldsmobile","Bravada","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Hatchback","Greenville"
"17166","C_CND_017166","8/27/2023","Male",373000,"Mitsubishi","Montero Sport","DoubleÂ Overhead Camshaft","Auto","Black",45001,"SUV","Greenville"
"17167","C_CND_017167","8/27/2023","Male",670000,"Lexus","ES300","DoubleÂ Overhead Camshaft","Auto","Black",16001,"SUV","Pasco"
"17168","C_CND_017168","8/27/2023","Male",667000,"Volvo","S70","Overhead Camshaft","Manual","Black",22000,"SUV","Aurora"
"17169","C_CND_017169","8/27/2023","Male",13500,"Chevrolet","Metro","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Passenger","Austin"
"17170","C_CND_017170","8/27/2023","Male",860000,"Chevrolet","Cavalier","Overhead Camshaft","Manual","Pale White",20001,"SUV","Middletown"
"17171","C_CND_017171","8/27/2023","Male",1220000,"Nissan","Maxima","Overhead Camshaft","Manual","Pale White",29001,"Sedan","Aurora"
"17172","C_CND_017172","8/27/2023","Male",1315000,"Dodge","Ram Pickup","Overhead Camshaft","Manual","Pale White",16500,"SUV","Scottsdale"
"17173","C_CND_017173","8/27/2023","Male",930000,"Volkswagen","Jetta","DoubleÂ Overhead Camshaft","Auto","Black",22001,"Passenger","Pasco"
"17174","C_CND_017174","8/27/2023","Male",800000,"Honda","Accord","Overhead Camshaft","Manual","Black",43001,"Sedan","Janesville"
"17175","C_CND_017175","8/27/2023","Male",1305000,"BMW","328i","Overhead Camshaft","Manual","Pale White",21501,"Sedan","Scottsdale"
"17176","C_CND_017176","8/27/2023","Male",1060000,"Pontiac","Bonneville","Overhead Camshaft","Manual","Pale White",11001,"Hatchback","Austin"
"17177","C_CND_017177","8/27/2023","Male",456000,"Infiniti","I30","Overhead Camshaft","Manual","Pale White",22000,"SUV","Pasco"
"17178","C_CND_017178","8/27/2023","Male",950000,"Porsche","Boxter","Overhead Camshaft","Manual","Pale White",24001,"SUV","Aurora"
"17179","C_CND_017179","8/27/2023","Male",910000,"Oldsmobile","Intrigue","Overhead Camshaft","Manual","Pale White",37001,"SUV","Greenville"
"17180","C_CND_017180","8/27/2023","Female",780000,"Lincoln","Navigator","Overhead Camshaft","Manual","Pale White",33001,"Sedan","Pasco"
"17181","C_CND_017181","8/27/2023","Male",810000,"Acura","RL","Overhead Camshaft","Manual","Black",18001,"SUV","Janesville"
"17182","C_CND_017182","8/27/2023","Male",776000,"Honda","Accord","DoubleÂ Overhead Camshaft","Auto","Pale White",21001,"Sedan","Scottsdale"
"17183","C_CND_017183","8/27/2023","Male",385000,"Pontiac","Sunfire","Overhead Camshaft","Manual","Pale White",43001,"Sedan","Middletown"
"17184","C_CND_017184","8/27/2023","Male",1900000,"Buick","Regal","Overhead Camshaft","Manual","Pale White",43001,"Passenger","Aurora"
"17185","C_CND_017185","8/27/2023","Female",13500,"Audi","A6","Overhead Camshaft","Manual","Black",25001,"SUV","Greenville"
"17186","C_CND_017186","8/27/2023","Male",470000,"Mercury","Mountaineer","DoubleÂ Overhead Camshaft","Auto","Pale White",21000,"SUV","Austin"
"17187","C_CND_017187","8/27/2023","Male",390000,"Acura","RL","DoubleÂ Overhead Camshaft","Auto","Black",24001,"SUV","Janesville"
"17188","C_CND_017188","8/27/2023","Male",13500,"Honda","Passport","Overhead Camshaft","Manual","Pale White",13000,"SUV","Aurora"
"17189","C_CND_017189","8/27/2023","Female",730000,"Buick","Regal","DoubleÂ Overhead Camshaft","Auto","Black",19001,"Passenger","Austin"
"17190","C_CND_017190","8/27/2023","Female",13500,"Oldsmobile","Intrigue","Overhead Camshaft","Manual","Pale White",37001,"SUV","Middletown"
"17191","C_CND_017191","8/27/2023","Female",13500,"Mercedes-B","SLK","Overhead Camshaft","Manual","Pale White",17001,"Passenger","Aurora"
"17192","C_CND_017192","8/27/2023","Male",571000,"Buick","Park Avenue","Overhead Camshaft","Manual","Black",29001,"Hatchback","Greenville"
"17193","C_CND_017193","8/27/2023","Male",690000,"Lexus","LS400","DoubleÂ Overhead Camshaft","Auto","Pale White",46001,"Sedan","Pasco"
"17194","C_CND_017194","8/27/2023","Male",430000,"Toyota","Sienna","Overhead Camshaft","Manual","Black",27001,"Passenger","Janesville"
"17195","C_CND_017195","8/27/2023","Male",420000,"Jeep","Wrangler","DoubleÂ Overhead Camshaft","Auto","Pale White",19001,"Hatchback","Scottsdale"
"17196","C_CND_017196","8/28/2023","Female",677000,"Dodge","Viper","DoubleÂ Overhead Camshaft","Auto","Pale White",31001,"SUV","Pasco"
"17197","C_CND_017197","8/28/2023","Male",1270000,"BMW","528i","DoubleÂ Overhead Camshaft","Auto","Pale White",62001,"SUV","Janesville"
"17198","C_CND_017198","8/28/2023","Male",1400000,"Mercury","Villager","Overhead Camshaft","Manual","Pale White",14001,"Passenger","Scottsdale"
"17199","C_CND_017199","8/28/2023","Female",775000,"Mitsubishi","3000GT","Overhead Camshaft","Manual","Black",18001,"Sedan","Austin"
"17200","C_CND_017200","8/28/2023","Female",520000,"Mercedes-B","E-Class","DoubleÂ Overhead Camshaft","Auto","Pale White",31001,"Sedan","Middletown"
"17201","C_CND_017201","8/28/2023","Male",13500,"Acura","RL","Overhead Camshaft","Manual","Pale White",17001,"SUV","Aurora"
"17202","C_CND_017202","8/28/2023","Male",460000,"Toyota","Land Cruiser","DoubleÂ Overhead Camshaft","Auto","Pale White",12001,"SUV","Greenville"
"17203","C_CND_017203","8/28/2023","Male",568000,"Chevrolet","Prizm","Overhead Camshaft","Manual","Pale White",24001,"SUV","Janesville"
"17204","C_CND_017204","8/28/2023","Female",600000,"Lincoln","Navigator","Overhead Camshaft","Manual","Pale White",33000,"Sedan","Janesville"
"17205","C_CND_017205","8/28/2023","Male",380000,"Dodge","Ram Van","DoubleÂ Overhead Camshaft","Auto","Pale White",12000,"Hatchback","Scottsdale"
"17206","C_CND_017206","8/28/2023","Male",1440000,"Volvo","V40","DoubleÂ Overhead Camshaft","Auto","Pale White",18001,"SUV","Austin"
"17207","C_CND_017207","8/28/2023","Male",1074000,"Dodge","Ram Pickup","Overhead Camshaft","Manual","Pale White",16401,"SUV","Greenville"
"17208","C_CND_017208","8/28/2023","Female",13500,"Subaru","Forester","DoubleÂ Overhead Camshaft","Auto","Black",22000,"SUV","Austin"
"17209","C_CND_017209","8/28/2023","Male",2085000,"Pontiac","Sunfire","DoubleÂ Overhead Camshaft","Auto","Black",18500,"Sedan","Aurora"
"17210","C_CND_017210","8/28/2023","Male",1760000,"Dodge","Durango","DoubleÂ Overhead Camshaft","Auto","Black",19000,"SUV","Greenville"
"17211","C_CND_017211","8/28/2023","Male",710000,"Jeep","Wrangler","DoubleÂ Overhead Camshaft","Auto","Black",60000,"Hatchback","Pasco"
"17212","C_CND_017212","8/28/2023","Male",2340000,"Buick","Regal","DoubleÂ Overhead Camshaft","Auto","Pale White",46000,"Passenger","Janesville"
"17213","C_CND_017213","8/28/2023","Male",13500,"Oldsmobile","Silhouette","DoubleÂ Overhead Camshaft","Auto","Black",60000,"Sedan","Scottsdale"
"17214","C_CND_017214","8/28/2023","Female",13500,"Volkswagen","Golf","DoubleÂ Overhead Camshaft","Auto","Pale White",18001,"SUV","Pasco"
"17215","C_CND_017215","8/28/2023","Male",13500,"Mercury","Mountaineer","DoubleÂ Overhead Camshaft","Auto","Pale White",21001,"SUV","Austin"
"17216","C_CND_017216","8/28/2023","Male",1990000,"Mitsubishi","Montero Sport","DoubleÂ Overhead Camshaft","Auto","Pale White",39001,"SUV","Aurora"
"17217","C_CND_017217","8/28/2023","Male",13500,"Mercury","Mountaineer","Overhead Camshaft","Manual","Pale White",21001,"SUV","Janesville"
"17218","C_CND_017218","8/28/2023","Male",1800000,"Mitsubishi","Eclipse","Overhead Camshaft","Manual","Black",25001,"SUV","Middletown"
"17219","C_CND_017219","8/28/2023","Male",923000,"Ford","Windstar","DoubleÂ Overhead Camshaft","Auto","Pale White",31001,"Sedan","Janesville"
"17220","C_CND_017220","8/28/2023","Male",392000,"Porsche","Boxter","Overhead Camshaft","Manual","Pale White",24001,"SUV","Austin"
"17221","C_CND_017221","8/28/2023","Male",1900000,"Mercedes-B","SLK","DoubleÂ Overhead Camshaft","Auto","Pale White",46001,"Passenger","Middletown"
"17222","C_CND_017222","8/28/2023","Female",590000,"Mercury","Sable","DoubleÂ Overhead Camshaft","Auto","Pale White",39001,"Sedan","Aurora"
"17223","C_CND_017223","8/28/2023","Male",570000,"Acura","TL","DoubleÂ Overhead Camshaft","Auto","Pale White",24001,"Hatchback","Greenville"
"17224","C_CND_017224","8/28/2023","Female",510000,"Volvo","C70","Overhead Camshaft","Manual","Black",36001,"Hatchback","Pasco"
"17225","C_CND_017225","8/28/2023","Male",13500,"Mercedes-B","S-Class","DoubleÂ Overhead Camshaft","Auto","Pale White",10001,"SUV","Janesville"
"17226","C_CND_017226","8/29/2023","Female",1150000,"Volkswagen","Jetta","DoubleÂ Overhead Camshaft","Auto","Pale White",16001,"Passenger","Greenville"
"17227","C_CND_017227","8/29/2023","Male",876000,"Dodge","Neon","Overhead Camshaft","Manual","Pale White",19000,"SUV","Pasco"
"17228","C_CND_017228","8/29/2023","Female",13500,"Dodge","Ram Wagon","DoubleÂ Overhead Camshaft","Auto","Black",22001,"Passenger","Janesville"
"17229","C_CND_017229","8/29/2023","Female",710000,"Nissan","Frontier","Overhead Camshaft","Manual","Black",53001,"Hatchback","Scottsdale"
"17230","C_CND_017230","8/29/2023","Male",890000,"Volvo","S40","Overhead Camshaft","Manual","Pale White",22001,"Sedan","Austin"
"17231","C_CND_017231","8/29/2023","Female",740000,"Honda","Civic","DoubleÂ Overhead Camshaft","Auto","Pale White",25001,"Hatchback","Middletown"
"17232","C_CND_017232","8/29/2023","Female",734000,"Oldsmobile","Bravada","DoubleÂ Overhead Camshaft","Auto","Black",26001,"Hatchback","Aurora"
"17233","C_CND_017233","8/29/2023","Male",1100000,"Ford","F-Series","Overhead Camshaft","Manual","Black",38001,"Passenger","Greenville"
"17234","C_CND_017234","8/29/2023","Male",659000,"Pontiac","Sunfire","Overhead Camshaft","Manual","Pale White",43001,"Sedan","Pasco"
"17235","C_CND_017235","8/29/2023","Male",355000,"Mercedes-B","CL500","Overhead Camshaft","Manual","Black",22001,"SUV","Aurora"
"17236","C_CND_017236","8/29/2023","Male",1225000,"Mitsubishi","Diamante","Overhead Camshaft","Manual","Pale White",12501,"Hatchback","Greenville"
"17237","C_CND_017237","8/29/2023","Male",580000,"Acura","Integra","DoubleÂ Overhead Camshaft","Auto","Black",45000,"Passenger","Pasco"
"17238","C_CND_017238","8/29/2023","Male",1850000,"Mercury","Villager","Overhead Camshaft","Manual","Pale White",14000,"Passenger","Janesville"
"17239","C_CND_017239","8/29/2023","Male",825000,"Toyota","4Runner","DoubleÂ Overhead Camshaft","Auto","Pale White",35000,"Sedan","Scottsdale"
"17240","C_CND_017240","8/29/2023","Female",13500,"Toyota","Camry","Overhead Camshaft","Manual","Black",34000,"Hatchback","Austin"
"17241","C_CND_017241","8/29/2023","Male",1430000,"Mercedes-B","M-Class","Overhead Camshaft","Manual","Pale White",25001,"SUV","Janesville"
"17242","C_CND_017242","8/29/2023","Male",1045000,"Nissan","Frontier","DoubleÂ Overhead Camshaft","Auto","Pale White",26500,"Hatchback","Aurora"
"17243","C_CND_017243","8/29/2023","Male",990000,"Dodge","Ram Pickup","DoubleÂ Overhead Camshaft","Auto","Pale White",39001,"SUV","Pasco"
"17244","C_CND_017244","8/29/2023","Male",3310000,"Ford","Explorer","DoubleÂ Overhead Camshaft","Auto","Pale White",18000,"Hatchback","Austin"
"17245","C_CND_017245","8/29/2023","Female",13500,"Saturn","SL","DoubleÂ Overhead Camshaft","Auto","Pale White",20000,"SUV","Middletown"
"17246","C_CND_017246","8/29/2023","Male",13500,"Chevrolet","Corvette","DoubleÂ Overhead Camshaft","Auto","Pale White",25000,"SUV","Aurora"
"17247","C_CND_017247","8/29/2023","Male",1115000,"Mercedes-B","SL-Class","Overhead Camshaft","Manual","Pale White",17501,"SUV","Austin"
"17248","C_CND_017248","8/29/2023","Male",797000,"Subaru","Outback","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"SUV","Pasco"
"17249","C_CND_017249","8/29/2023","Male",13500,"Buick","Park Avenue","Overhead Camshaft","Manual","Pale White",45000,"Hatchback","Janesville"
"17250","C_CND_017250","8/29/2023","Male",1362000,"Mercedes-B","M-Class","Overhead Camshaft","Manual","Pale White",41200,"SUV","Austin"
"17251","C_CND_017251","8/29/2023","Male",910000,"Chrysler","Sebring Coupe","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Sedan","Austin"
"17252","C_CND_017252","8/29/2023","Male",1315000,"Volkswagen","Jetta","DoubleÂ Overhead Camshaft","Auto","Pale White",33500,"Passenger","Janesville"
"17253","C_CND_017253","8/29/2023","Male",1030000,"Dodge","Avenger","DoubleÂ Overhead Camshaft","Auto","Black",16001,"Passenger","Scottsdale"
"17254","C_CND_017254","8/29/2023","Male",1046000,"Saturn","LS","Overhead Camshaft","Manual","Pale White",14601,"Sedan","Austin"
"17255","C_CND_017255","8/29/2023","Male",13500,"Dodge","Durango","DoubleÂ Overhead Camshaft","Auto","Black",24001,"SUV","Middletown"
"17256","C_CND_017256","8/29/2023","Male",1385000,"Mitsubishi","Montero Sport","DoubleÂ Overhead Camshaft","Auto","Black",45501,"SUV","Pasco"
"17257","C_CND_017257","8/29/2023","Male",740000,"Acura","TL","Overhead Camshaft","Manual","Pale White",14000,"Hatchback","Greenville"
"17258","C_CND_017258","8/29/2023","Male",650000,"Lexus","ES300","DoubleÂ Overhead Camshaft","Auto","Black",16000,"SUV","Janesville"
"17259","C_CND_017259","8/29/2023","Male",735000,"Acura","Integra","DoubleÂ Overhead Camshaft","Auto","Black",45000,"Passenger","Janesville"
"17260","C_CND_017260","8/29/2023","Male",762000,"Ford","Mustang","Overhead Camshaft","Manual","Pale White",25000,"Hatchback","Scottsdale"
"17261","C_CND_017261","8/29/2023","Male",13500,"Lexus","ES300","DoubleÂ Overhead Camshaft","Auto","Pale White",27001,"SUV","Scottsdale"
"17262","C_CND_017262","8/29/2023","Male",13500,"Chevrolet","Malibu","Overhead Camshaft","Manual","Pale White",24000,"SUV","Greenville"
"17263","C_CND_017263","8/29/2023","Male",650000,"Mitsubishi","Montero Sport","Overhead Camshaft","Manual","Pale White",12000,"SUV","Janesville"
"17264","C_CND_017264","8/29/2023","Male",342000,"Mitsubishi","Eclipse","DoubleÂ Overhead Camshaft","Auto","Black",27000,"SUV","Austin"
"17265","C_CND_017265","8/29/2023","Female",1390000,"Mercury","Sable","DoubleÂ Overhead Camshaft","Auto","Pale White",26000,"Sedan","Aurora"
"17266","C_CND_017266","8/29/2023","Male",1052000,"Cadillac","Escalade","Overhead Camshaft","Manual","Black",34200,"Sedan","Greenville"
"17267","C_CND_017267","8/29/2023","Male",13500,"Pontiac","Bonneville","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Hatchback","Pasco"
"17268","C_CND_017268","8/29/2023","Female",1500000,"Subaru","Outback","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"SUV","Janesville"
"17269","C_CND_017269","8/29/2023","Male",13500,"Plymouth","Prowler","Overhead Camshaft","Manual","Pale White",71000,"Hatchback","Scottsdale"
"17270","C_CND_017270","8/29/2023","Male",13500,"BMW","323i","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Hatchback","Austin"
"17271","C_CND_017271","8/30/2023","Male",773000,"Volkswagen","Passat","DoubleÂ Overhead Camshaft","Auto","Pale White",13001,"Hatchback","Janesville"
"17272","C_CND_017272","8/30/2023","Male",617500,"Ford","F-Series","Overhead Camshaft","Manual","Pale White",13501,"Passenger","Scottsdale"
"17273","C_CND_017273","8/30/2023","Male",476500,"BMW","328i","DoubleÂ Overhead Camshaft","Auto","Black",16501,"Sedan","Austin"
"17274","C_CND_017274","8/30/2023","Male",590000,"Chevrolet","Monte Carlo","DoubleÂ Overhead Camshaft","Auto","Pale White",20001,"Hatchback","Janesville"
"17275","C_CND_017275","8/30/2023","Male",606000,"Chrysler","300M","DoubleÂ Overhead Camshaft","Auto","Black",26001,"SUV","Scottsdale"
"17276","C_CND_017276","8/30/2023","Male",490000,"Cadillac","Eldorado","Overhead Camshaft","Manual","Pale White",13001,"Passenger","Austin"
"17277","C_CND_017277","8/30/2023","Male",725000,"Plymouth","Voyager","Overhead Camshaft","Manual","Pale White",20001,"Passenger","Middletown"
